set,bin,k,Q2,xB,t,phi,dsig,dsig_err,delsig,delsig_err,exp d4sig (nb/Gev^4),d4sig_stat,d4sig_sys+,d4sig_sys-,exp del4sig (nb/GeV^4),del4sig_stat,del4sig_sys+,del4sig_sys-,ReH,ReHt,ReE,ReEt,ImH,ImHt,ImE,ImEt,DVCS,experiment,link
186,9,5.88,1.488,0.184,-0.153,157.4,0.281668637,0.045313082,0.012662248,0.029794941,0.362969,0.0364586,0.0269081,0.0269081,-0.01961,0.0290501,0.00662044,0.00662044,-3.14943,1.67289,2.26471,321.24613,6.04409,2.29176,0,0,0.0592198,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
186,10,5.88,1.488,0.184,-0.153,172.5,0.237233243,0.051598475,0.107010714,0.036318211,0.332098,0.037159,0.0357996,0.0357996,0.0743927,0.030323,0.0199882,0.0199882,-3.14943,1.67289,2.26471,321.24613,6.04409,2.29176,0,0,0.0592198,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
186,11,5.88,1.488,0.184,-0.153,187.5,0.45090862,0.111182981,0.185161376,0.058646865,0.4918,0.0675637,0.0882995,0.0882995,0.14396,0.0537756,0.0234017,0.0234017,-3.14943,1.67289,2.26471,321.24613,6.04409,2.29176,0,0,0.0592198,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
186,12,5.88,1.488,0.184,-0.153,202.6,0.340743,0.047421726,0.033785646,0.032814539,0.40393,0.0394029,0.0263862,0.0263862,-0.00464568,0.0313637,0.00964947,0.00964947,-3.14943,1.67289,2.26471,321.24613,6.04409,2.29176,0,0,0.0592198,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
186,13,5.88,1.488,0.184,-0.153,217.7,0.297787101,0.047253988,-0.089478839,0.026717792,0.367013,0.0310961,0.0355805,0.0355805,-0.0716192,0.0248521,0.00980885,0.00980885,-3.14943,1.67289,2.26471,321.24613,6.04409,2.29176,0,0,0.0592198,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
186,14,5.88,1.488,0.184,-0.153,232.7,0.494098035,0.084391763,-0.206956426,0.055680482,0.578329,0.0614431,0.0578508,0.0578508,-0.109277,0.0489913,0.0264607,0.0264607,-3.14943,1.67289,2.26471,321.24613,6.04409,2.29176,0,0,0.0592198,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
186,15,5.88,1.488,0.184,-0.153,247.8,0.543019296,0.064238356,-0.088631162,0.039352343,0.536947,0.0444069,0.0464176,0.0464176,-0.159705,0.0360008,0.0158918,0.0158918,-3.14943,1.67289,2.26471,321.24613,6.04409,2.29176,0,0,0.0592198,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
186,16,5.88,1.487,0.184,-0.153,262.9,1.051060765,0.091301619,-0.114995534,0.050181943,0.807568,0.0548771,0.0729691,0.0729691,-0.119871,0.042394,0.026851,0.026851,-3.14943,1.67289,2.26471,321.24613,6.04409,2.29176,0,0,0.05934898,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
186,17,5.88,1.487,0.184,-0.153,277.9,0.918188308,0.088395239,-0.186760646,0.048843672,0.819479,0.0495739,0.0731857,0.0731857,-0.198097,0.0389542,0.0294665,0.0294665,-3.14943,1.67289,2.26471,321.24613,6.04409,2.29176,0,0,0.05934898,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
186,18,5.88,1.486,0.184,-0.153,293,1.309593513,0.117629765,-0.230246959,0.076528021,1.25091,0.0841325,0.08221,0.08221,-0.204063,0.0652208,0.0400348,0.0400348,-3.14943,1.67289,2.26471,321.24613,6.04409,2.29176,0,0,0.059478525,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
186,19,5.88,1.486,0.184,-0.154,308,1.764927333,0.134804939,-0.321563737,0.070211644,1.73863,0.0822552,0.106801,0.106801,-0.359301,0.0621659,0.0326355,0.0326355,-3.15172,1.66674,2.26189,319.35609,6.02818,2.28835,0,0,0.059249837,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
186,20,5.88,1.485,0.184,-0.154,323,2.092191572,0.196501887,-0.254461076,0.086665425,2.20586,0.0865837,0.176398,0.176398,-0.247745,0.0645154,0.0578676,0.0578676,-3.15172,1.66674,2.26189,319.35609,6.02818,2.28835,0,0,0.059379235,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
186,21,5.88,1.487,0.186,-0.152,337.2,2.631811892,0.437413239,0.209228805,0.179343551,2.65737,0.196097,0.390994,0.390994,0.0610187,0.147656,0.101793,0.101793,-3.13841,1.67543,2.26754,319.33131,6.0023,2.28301,0,0,0.059705064,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
187,0,5.88,1.485,0.184,-0.204,37,1.90788856,0.151375769,0.38949961,0.071366556,2.06926,0.0885157,0.122799,0.122799,0.393178,0.0665195,0.0258523,0.0258523,-3.22955,1.38451,2.12717,246.41595,5.29606,2.1241,0,0,0.04950235,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
187,1,5.88,1.486,0.184,-0.204,51.9,1.635122195,0.108803138,0.408822784,0.065530792,1.42709,0.0666246,0.0860191,0.0860191,0.332541,0.0503608,0.0419294,0.0419294,-3.22955,1.38451,2.12717,246.41595,5.29606,2.1241,0,0,0.049394377,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
187,2,5.88,1.487,0.184,-0.203,67,1.036890129,0.083795497,0.162690972,0.052389503,0.923835,0.0619946,0.0563769,0.0563769,0.161411,0.0474203,0.0222705,0.0222705,-3.22862,1.3897,2.12975,247.55349,5.30957,2.12727,0,0,0.04945701,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
187,3,5.88,1.487,0.184,-0.203,82,0.505723149,0.058795303,0.168970924,0.032307679,0.48685,0.03603,0.0464621,0.0464621,0.136591,0.0295071,0.0131574,0.0131574,-3.22862,1.3897,2.12975,247.55349,5.30957,2.12727,0,0,0.04945701,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
187,4,5.88,1.488,0.184,-0.203,97.1,0.48656374,0.049214208,0.003050133,0.029884136,0.409777,0.0324122,0.0370336,0.0370336,0.0613721,0.0260922,0.0145691,0.0145691,-3.22862,1.3897,2.12975,247.55349,5.30957,2.12727,0,0,0.04934928,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
187,5,5.88,1.488,0.184,-0.203,112.2,0.250244252,0.03409407,0.052740886,0.022323203,0.295093,0.0249324,0.0232547,0.0232547,0.0235099,0.020023,0.00986939,0.00986939,-3.22862,1.3897,2.12975,247.55349,5.30957,2.12727,0,0,0.04934928,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
187,6,5.88,1.488,0.184,-0.203,127.2,0.374547078,0.058860775,-0.033904377,0.041602191,0.390845,0.0471923,0.0351778,0.0351778,-0.00595932,0.0378972,0.0171623,0.0171623,-3.22862,1.3897,2.12975,247.55349,5.30957,2.12727,0,0,0.04934928,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
187,7,5.88,1.488,0.184,-0.203,142.3,0.256030858,0.050315823,0.01675581,0.034203638,0.319135,0.0425409,0.0268692,0.0268692,0.0357394,0.0336234,0.00627342,0.00627342,-3.22862,1.3897,2.12975,247.55349,5.30957,2.12727,0,0,0.04934928,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
187,8,5.88,1.488,0.184,-0.203,157.4,0.209710033,0.034980064,0.111298463,0.026417395,0.258765,0.027938,0.0210493,0.0210493,0.0560572,0.0225099,0.0138269,0.0138269,-3.22862,1.3897,2.12975,247.55349,5.30957,2.12727,0,0,0.04934928,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
187,9,5.88,1.489,0.184,-0.203,172.5,0.204836945,0.037442186,0.057399053,0.026573474,0.205677,0.0287346,0.024005,0.024005,0.058939,0.0247056,0.00978687,0.00978687,-3.22862,1.3897,2.12975,247.55349,5.30957,2.12727,0,0,0.04924187,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
187,10,5.88,1.489,0.184,-0.203,187.5,0.271622731,0.048981251,-0.020711991,0.033277155,0.242818,0.0373018,0.0317449,0.0317449,-0.0527361,0.0315724,0.0105144,0.0105144,-3.22862,1.3897,2.12975,247.55349,5.30957,2.12727,0,0,0.04924187,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
187,11,5.88,1.488,0.184,-0.203,202.6,0.201641986,0.027973694,-0.004889076,0.02072119,0.175182,0.0215793,0.0178006,0.0178006,-0.0271358,0.0188488,0.00860758,0.00860758,-3.22862,1.3897,2.12975,247.55349,5.30957,2.12727,0,0,0.04934928,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
187,12,5.88,1.488,0.184,-0.203,217.7,0.176488823,0.02781216,-0.065198495,0.016557049,0.194034,0.0185819,0.0206937,0.0206937,-0.0602667,0.0158284,0.00485774,0.00485774,-3.22862,1.3897,2.12975,247.55349,5.30957,2.12727,0,0,0.04934928,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
187,13,5.88,1.488,0.184,-0.203,232.8,0.31350803,0.037704599,-0.060100144,0.029624892,0.284512,0.0288521,0.0242733,0.0242733,-0.0444763,0.0232553,0.0183528,0.0183528,-3.22862,1.3897,2.12975,247.55349,5.30957,2.12727,0,0,0.04934928,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
187,14,5.88,1.488,0.184,-0.203,247.8,0.33453067,0.04804138,-0.122195846,0.03078553,0.334776,0.033267,0.0346595,0.0346595,-0.134472,0.0281701,0.0124175,0.0124175,-3.22862,1.3897,2.12975,247.55349,5.30957,2.12727,0,0,0.04934928,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
187,15,5.88,1.488,0.184,-0.203,262.9,0.466719988,0.046862821,-0.110546153,0.027874154,0.429924,0.0338557,0.0324024,0.0324024,-0.0609948,0.0269711,0.00703763,0.00703763,-3.22862,1.3897,2.12975,247.55349,5.30957,2.12727,0,0,0.04934928,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
187,16,5.88,1.487,0.184,-0.203,278,0.723111217,0.069466974,-0.157493381,0.040117312,0.67346,0.0469023,0.0512429,0.0512429,-0.148117,0.0363261,0.0170239,0.0170239,-3.22862,1.3897,2.12975,247.55349,5.30957,2.12727,0,0,0.04945701,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
187,17,5.88,1.487,0.184,-0.203,293,0.802306223,0.075634518,-0.188509705,0.045929771,0.748798,0.049752,0.0569677,0.0569677,-0.224194,0.0393654,0.0236624,0.0236624,-3.22862,1.3897,2.12975,247.55349,5.30957,2.12727,0,0,0.04945701,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
187,18,5.88,1.486,0.184,-0.204,308.1,1.839008449,0.153800692,-0.178367283,0.101771285,1.59171,0.0917871,0.123409,0.123409,-0.31611,0.0691443,0.0746757,0.0746757,-3.22955,1.38451,2.12717,246.41595,5.29606,2.1241,0,0,0.049394377,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
187,19,5.88,1.485,0.184,-0.204,323,2.343295268,0.213947223,-0.253491356,0.08691849,2.0552,0.0922943,0.193016,0.193016,-0.378973,0.0699338,0.0516148,0.0516148,-3.22955,1.38451,2.12717,246.41595,5.29606,2.1241,0,0,0.04950235,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
188,0,5.88,1.486,0.185,-0.263,37.1,1.558555237,0.114645321,0.258691934,0.05573806,1.52515,0.0706655,0.090277,0.090277,0.256898,0.0533704,0.0160727,0.0160727,-3.24423,1.10691,1.98313,192.40594,4.55005,1.94124,0,0,0.040852323,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
188,1,5.88,1.486,0.184,-0.262,51.8,1.092950241,0.081437729,0.148607129,0.037393582,1.02187,0.0475091,0.0661437,0.0661437,0.121232,0.0355148,0.0117038,0.0117038,-3.24969,1.11129,1.98545,194.26945,4.58041,1.94831,0,0,0.040888716,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
188,2,5.88,1.487,0.184,-0.262,66.9,0.438909031,0.048216102,0.034069492,0.02537697,0.453811,0.0305706,0.0372858,0.0372858,0.0237963,0.0240426,0.00812059,0.00812059,-3.24969,1.11129,1.98545,194.26945,4.58041,1.94831,0,0,0.040799484,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
188,3,5.88,1.488,0.184,-0.262,82,0.376330657,0.042435682,0.080792455,0.031045232,0.37782,0.0299837,0.0300294,0.0300294,0.107303,0.0245079,0.019057,0.019057,-3.24969,1.11129,1.98545,194.26945,4.58041,1.94831,0,0,0.040710513,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
188,4,5.88,1.488,0.184,-0.262,97.1,0.33991009,0.030658887,0.050586951,0.022807392,0.300346,0.0240259,0.0190453,0.0190453,0.049328,0.0191485,0.01239,0.01239,-3.24969,1.11129,1.98545,194.26945,4.58041,1.94831,0,0,0.040710513,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
188,5,5.88,1.488,0.184,-0.262,112.2,0.218442322,0.02301954,0.001708736,0.015115276,0.171282,0.0160219,0.0165287,0.0165287,0.0262785,0.0138006,0.00616563,0.00616563,-3.24969,1.11129,1.98545,194.26945,4.58041,1.94831,0,0,0.040710513,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
188,6,5.88,1.488,0.184,-0.262,127.2,0.231132033,0.038503564,0.056551792,0.032341591,0.25257,0.0291516,0.0251537,0.0251537,0.0554962,0.024042,0.0216324,0.0216324,-3.24969,1.11129,1.98545,194.26945,4.58041,1.94831,0,0,0.040710513,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
188,7,5.88,1.489,0.184,-0.262,142.3,0.194126399,0.029392434,0.044824911,0.028425487,0.160696,0.0208445,0.0207225,0.0207225,0.0334698,0.0178951,0.0220856,0.0220856,-3.24969,1.11129,1.98545,194.26945,4.58041,1.94831,0,0,0.040621817,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
188,8,5.88,1.489,0.184,-0.262,157.4,0.131495479,0.021088738,-0.027463646,0.015437865,0.124948,0.0158302,0.0139334,0.0139334,-0.0100611,0.0135223,0.00744816,0.00744816,-3.24969,1.11129,1.98545,194.26945,4.58041,1.94831,0,0,0.040621817,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
188,9,5.88,1.489,0.184,-0.262,172.5,0.109037209,0.022450395,0.029368997,0.019521878,0.135011,0.0177096,0.0137982,0.0137982,0.0230731,0.0145082,0.013062,0.013062,-3.24969,1.11129,1.98545,194.26945,4.58041,1.94831,0,0,0.040621817,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
188,10,5.88,1.489,0.184,-0.262,187.5,0.144605711,0.04786746,-0.046304181,0.035775103,0.209902,0.0418919,0.0231595,0.0231595,-0.0272762,0.0350417,0.00720675,0.00720675,-3.24969,1.11129,1.98545,194.26945,4.58041,1.94831,0,0,0.040621817,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
188,11,5.88,1.489,0.184,-0.262,202.6,0.181762963,0.023293191,-0.047641414,0.018479452,0.170095,0.0208185,0.0104481,0.0104481,-0.0294886,0.0172876,0.00652909,0.00652909,-3.24969,1.11129,1.98545,194.26945,4.58041,1.94831,0,0,0.040621817,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
188,12,5.88,1.489,0.184,-0.262,217.7,0.218657183,0.022907183,-0.015246532,0.015059907,0.181883,0.0176753,0.0145713,0.0145713,-0.0336789,0.0143365,0.00461146,0.00461146,-3.24969,1.11129,1.98545,194.26945,4.58041,1.94831,0,0,0.040621817,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
188,13,5.88,1.488,0.184,-0.262,232.8,0.144135395,0.027489535,-0.041310167,0.019878956,0.187333,0.0206391,0.0181577,0.0181577,-0.0227756,0.0175288,0.00937625,0.00937625,-3.24969,1.11129,1.98545,194.26945,4.58041,1.94831,0,0,0.040710513,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
188,14,5.88,1.488,0.184,-0.262,247.8,0.128019058,0.041615141,-0.045686537,0.02096565,0.223142,0.0249743,0.0332882,0.0332882,-0.029279,0.0204532,0.00460707,0.00460707,-3.24969,1.11129,1.98545,194.26945,4.58041,1.94831,0,0,0.040710513,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
188,15,5.88,1.488,0.184,-0.262,262.9,0.27391617,0.028166094,-0.030870571,0.018515256,0.25233,0.0208095,0.0189814,0.0189814,-0.0232072,0.0170011,0.0073333,0.0073333,-3.24969,1.11129,1.98545,194.26945,4.58041,1.94831,0,0,0.040710513,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
188,16,5.88,1.488,0.184,-0.262,278,0.323242987,0.030857361,-0.049316113,0.019907988,0.309024,0.0222433,0.0213872,0.0213872,-0.0190095,0.0177835,0.00894847,0.00894847,-3.24969,1.11129,1.98545,194.26945,4.58041,1.94831,0,0,0.040710513,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
188,17,5.88,1.487,0.184,-0.262,293.1,0.521745648,0.049083788,-0.052282693,0.028888716,0.482578,0.0333866,0.0359799,0.0359799,-0.0362463,0.0266751,0.0110904,0.0110904,-3.24969,1.11129,1.98545,194.26945,4.58041,1.94831,0,0,0.040799484,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
188,18,5.88,1.486,0.184,-0.262,308.2,0.89714432,0.076199177,-0.221503372,0.042620656,0.896217,0.0510642,0.0565576,0.0565576,-0.217545,0.0394059,0.0162387,0.0162387,-3.24969,1.11129,1.98545,194.26945,4.58041,1.94831,0,0,0.040888716,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
188,19,5.88,1.486,0.185,-0.263,322.9,-5.751031933,5.599921526,-3.409096966,2.786329566,1.36954,0.0695186,5.59949,5.59949,-0.196224,0.0527604,2.78583,2.78583,-3.24423,1.10691,1.98313,192.40594,4.55005,1.94124,0,0,0.040852323,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
189,0,5.88,1.486,0.185,-0.342,37,1.286821096,0.094515002,0.281484436,0.050400579,1.19535,0.06268,0.0707411,0.0707411,0.261375,0.0477819,0.0160346,0.0160346,-3.19271,0.81095,1.8121,148.92003,3.76368,1.72641,0,0,0.03254209,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
189,1,5.88,1.487,0.184,-0.341,51.7,0.602802769,0.043175859,0.051648402,0.022480878,0.557466,0.0270412,0.033659,0.033659,0.0443498,0.0205232,0.00917541,0.00917541,-3.199,0.81365,1.81412,150.24572,3.78693,1.73205,0,0,0.032465857,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
189,2,5.88,1.487,0.184,-0.341,66.8,0.394928513,0.040866407,0.047498281,0.025598521,0.389085,0.0301257,0.0276135,0.0276135,0.0916816,0.0238777,0.00922712,0.00922712,-3.199,0.81365,1.81412,150.24572,3.78693,1.73205,0,0,0.032465857,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
189,3,5.88,1.488,0.184,-0.341,82,0.250780616,0.030659783,0.046033291,0.020263754,0.25907,0.0244906,0.0184454,0.0184454,0.0465882,0.0198963,0.00384148,0.00384148,-3.199,0.81365,1.81412,150.24572,3.78693,1.73205,0,0,0.032394946,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
189,4,5.88,1.488,0.184,-0.34,97.1,0.200434056,0.018714823,0.020679727,0.013956233,0.163882,0.0156267,0.0102981,0.0102981,0.0110924,0.0131166,0.00476773,0.00476773,-3.20005,0.81696,1.81615,150.68197,3.79587,1.73463,0,0,0.03248315,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
189,5,5.88,1.489,0.184,-0.34,112.1,0.153291627,0.016346762,0.020508162,0.014146157,0.128182,0.012521,0.0105091,0.0105091,0.0120553,0.0105625,0.00940996,0.00940996,-3.20005,0.81696,1.81615,150.68197,3.79587,1.73463,0,0,0.032412264,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
189,6,5.88,1.489,0.184,-0.34,127.2,0.082215679,0.022226697,0.032358928,0.0141664,0.0980256,0.0130917,0.017962,0.017962,0.0306997,0.011789,0.00785534,0.00785534,-3.20005,0.81696,1.81615,150.68197,3.79587,1.73463,0,0,0.032412264,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
189,7,5.88,1.489,0.184,-0.34,142.3,0.127210024,0.035707787,0.008456726,0.019668705,0.118775,0.0217824,0.0282944,0.0282944,0.0269287,0.0188225,0.00570714,0.00570714,-3.20005,0.81696,1.81615,150.68197,3.79587,1.73463,0,0,0.032412264,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
189,8,5.88,1.489,0.184,-0.34,157.4,0.055412841,0.015152055,0.015023346,0.012630083,0.0612371,0.0124094,0.00869434,0.00869434,0.0176222,0.0115627,0.00508163,0.00508163,-3.20005,0.81696,1.81615,150.68197,3.79587,1.73463,0,0,0.032412264,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
189,9,5.88,1.489,0.184,-0.34,172.5,0.092949342,0.015390344,-0.013923575,0.01399539,0.0682383,0.0144192,0.00538046,0.00538046,0.0151972,0.0131249,0.0048588,0.0048588,-3.20005,0.81696,1.81615,150.68197,3.79587,1.73463,0,0,0.032412264,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
189,10,5.88,1.489,0.184,-0.34,187.5,0.156883609,0.063409886,-0.026817228,0.020058469,0.0804228,0.0220481,0.0594533,0.0594533,-0.00802655,0.0196948,0.00380224,0.00380224,-3.20005,0.81696,1.81615,150.68197,3.79587,1.73463,0,0,0.032412264,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
189,11,5.88,1.489,0.184,-0.34,202.6,0.068033156,0.02000551,0.007344298,0.015458638,0.0954823,0.0166632,0.0110706,0.0110706,-0.010896,0.0145962,0.00509121,0.00509121,-3.20005,0.81696,1.81615,150.68197,3.79587,1.73463,0,0,0.032412264,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
189,12,5.88,1.489,0.184,-0.34,217.7,0.116506172,0.015849437,-0.00945099,0.014047228,0.104906,0.0136349,0.00808048,0.00808048,-0.0270735,0.0118653,0.00751926,0.00751926,-3.20005,0.81696,1.81615,150.68197,3.79587,1.73463,0,0,0.032412264,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
189,13,5.88,1.489,0.184,-0.34,232.8,0.115868194,0.013799385,0.008280782,0.012302373,0.104819,0.0115922,0.00748625,0.00748625,-0.0170602,0.00971203,0.00755148,0.00755148,-3.20005,0.81696,1.81615,150.68197,3.79587,1.73463,0,0,0.032412264,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
189,14,5.88,1.489,0.184,-0.34,247.9,0.122874214,0.022199185,-0.029447153,0.013640013,0.110471,0.0129672,0.0180182,0.0180182,-0.0273128,0.0113775,0.00752346,0.00752346,-3.20005,0.81696,1.81615,150.68197,3.79587,1.73463,0,0,0.032412264,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
189,15,5.88,1.488,0.184,-0.34,262.9,0.216020286,0.027187427,-0.032177777,0.0178808,0.206697,0.02087,0.0174241,0.0174241,-0.054412,0.0173984,0.00412537,0.00412537,-3.20005,0.81696,1.81615,150.68197,3.79587,1.73463,0,0,0.03248315,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
189,16,5.88,1.488,0.184,-0.341,278,0.253141487,0.030994711,-0.060539379,0.022374804,0.277298,0.0257022,0.0173225,0.0173225,-0.0459535,0.0209558,0.00784132,0.00784132,-3.199,0.81365,1.81412,150.24572,3.78693,1.73205,0,0,0.032394946,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
