set,index,k,QQ,xB,t,phi,F,errF,varF,ReH,ReE,ReHt,ReEt,ImH,ImE,ImHt,ImEt,dvcs,F_true
81,13,5.75,1.39,0.155,-0.26,262.91,0.600723,0.0768445,0.12792,-3.41144,1.9901,1.12356,236.033,5.26998,0,2.08575,0,0.0476838,0.534954
81,14,5.75,1.39,0.155,-0.26,278,0.74701,0.10618,0.14214,-3.41144,1.9901,1.12356,236.033,5.26998,0,2.08575,0,0.0476838,0.725759
81,15,5.75,1.39,0.155,-0.26,293.08,1.22805,0.133391,0.10862,-3.41144,1.9901,1.12356,236.033,5.26998,0,2.08575,0,0.0476838,1.07416
82,0,5.75,1.39,0.155,-0.34,54.08,0.698841,0.0936726,0.13404,-3.36032,1.81615,0.799058,181.731,4.29449,0,1.82976,0,0.0369725,0.930952
82,1,5.75,1.39,0.155,-0.34,66.88,0.60233,0.0922889,0.15322,-3.36032,1.81615,0.799058,181.731,4.29449,0,1.82976,0,0.0369725,0.613172
82,2,5.75,1.39,0.155,-0.34,81.99,0.418168,0.047667,0.11399,-3.36032,1.81615,0.799058,181.731,4.29449,0,1.82976,0,0.0369725,0.416866
82,3,5.75,1.39,0.155,-0.34,97.08,0.34598,0.0401614,0.11608,-3.36032,1.81615,0.799058,181.731,4.29449,0,1.82976,0,0.0369725,0.309713
82,4,5.75,1.39,0.155,-0.34,112.17,0.227565,0.0365242,0.1605,-3.36032,1.81615,0.799058,181.731,4.29449,0,1.82976,0,0.0369725,0.246856
82,5,5.75,1.39,0.155,-0.34,127.25,0.191732,0.0305545,0.15936,-3.36032,1.81615,0.799058,181.731,4.29449,0,1.82976,0,0.0369725,0.208542
82,6,5.75,1.39,0.155,-0.34,142.32,0.159527,0.0238286,0.14937,-3.36032,1.81615,0.799058,181.731,4.29449,0,1.82976,0,0.0369725,0.185082
82,7,5.75,1.39,0.155,-0.34,157.39,0.139961,0.022111,0.15798,-3.36032,1.81615,0.799058,181.731,4.29449,0,1.82976,0,0.0369725,0.171488
82,8,5.75,1.39,0.155,-0.34,172.46,0.158026,0.024366,0.15419,-3.36032,1.81615,0.799058,181.731,4.29449,0,1.82976,0,0.0369725,0.165228
82,9,5.75,1.39,0.155,-0.34,187.54,0.143464,0.0367554,0.2562,-3.36032,1.81615,0.799058,181.731,4.29449,0,1.82976,0,0.0369725,0.165228
82,10,5.75,1.39,0.155,-0.34,202.61,0.223569,0.037915,0.16959,-3.36032,1.81615,0.799058,181.731,4.29449,0,1.82976,0,0.0369725,0.171488
82,11,5.75,1.39,0.155,-0.34,217.68,0.183514,0.0248331,0.13532,-3.36032,1.81615,0.799058,181.731,4.29449,0,1.82976,0,0.0369725,0.185082
82,12,5.75,1.39,0.155,-0.34,232.75,0.235405,0.0386818,0.16432,-3.36032,1.81615,0.799058,181.731,4.29449,0,1.82976,0,0.0369725,0.208542
82,13,5.75,1.39,0.155,-0.34,247.83,0.286727,0.0465416,0.16232,-3.36032,1.81615,0.799058,181.731,4.29449,0,1.82976,0,0.0369725,0.246856
82,14,5.75,1.39,0.155,-0.34,262.92,0.392877,0.0554546,0.14115,-3.36032,1.81615,0.799058,181.731,4.29449,0,1.82976,0,0.0369725,0.309713
82,15,5.75,1.39,0.155,-0.34,278.01,0.431734,0.0532025,0.12323,-3.36032,1.81615,0.799058,181.731,4.29449,0,1.82976,0,0.0369725,0.416866
82,16,5.75,1.39,0.155,-0.34,293.12,0.513504,0.0641059,0.12484,-3.36032,1.81615,0.799058,181.731,4.29449,0,1.82976,0,0.0369725,0.613172
82,17,5.75,1.39,0.155,-0.34,305.92,0.771424,0.0812464,0.10532,-3.36032,1.81615,0.799058,181.731,4.29449,0,1.82976,0,0.0369725,0.930952
83,0,5.75,1.39,0.155,-0.45,51.97,0.534509,0.0544344,0.10184,-3.19123,1.61191,0.473923,137.307,3.28585,0,1.5283,0,0.0272995,0.511258
83,1,5.75,1.39,0.155,-0.45,66.88,0.307395,0.041529,0.1351,-3.19123,1.61191,0.473923,137.307,3.28585,0,1.5283,0,0.0272995,0.320459
83,2,5.75,1.39,0.155,-0.45,81.98,0.250714,0.0391289,0.15607,-3.19123,1.61191,0.473923,137.307,3.28585,0,1.5283,0,0.0272995,0.222266
83,3,5.75,1.39,0.155,-0.45,97.08,0.124149,0.0189539,0.15267,-3.19123,1.61191,0.473923,137.307,3.28585,0,1.5283,0,0.0272995,0.167848
83,4,5.75,1.39,0.155,-0.45,112.16,0.134275,0.0201252,0.14988,-3.19123,1.61191,0.473923,137.307,3.28585,0,1.5283,0,0.0272995,0.135791
83,5,5.75,1.39,0.155,-0.45,127.24,0.151316,0.0302784,0.2001,-3.19123,1.61191,0.473923,137.307,3.28585,0,1.5283,0,0.0272995,0.116191
83,6,5.75,1.39,0.155,-0.45,142.32,0.141268,0.0426926,0.30221,-3.19123,1.61191,0.473923,137.307,3.28585,0,1.5283,0,0.0272995,0.104173
83,7,5.75,1.39,0.155,-0.45,157.39,0.0717919,0.0144926,0.20187,-3.19123,1.61191,0.473923,137.307,3.28585,0,1.5283,0,0.0272995,0.0972123
83,8,5.75,1.39,0.155,-0.45,172.46,0.0748369,0.0123249,0.16469,-3.19123,1.61191,0.473923,137.307,3.28585,0,1.5283,0,0.0272995,0.094007
83,9,5.75,1.39,0.155,-0.45,187.54,0.114586,0.0304878,0.26607,-3.19123,1.61191,0.473923,137.307,3.28585,0,1.5283,0,0.0272995,0.094007
83,10,5.75,1.39,0.155,-0.45,202.61,0.0815687,0.0132875,0.1629,-3.19123,1.61191,0.473923,137.307,3.28585,0,1.5283,0,0.0272995,0.0972123
83,11,5.75,1.39,0.155,-0.45,217.68,0.104141,0.0163721,0.15721,-3.19123,1.61191,0.473923,137.307,3.28585,0,1.5283,0,0.0272995,0.104173
83,12,5.75,1.39,0.155,-0.45,232.76,0.154653,0.0266282,0.17218,-3.19123,1.61191,0.473923,137.307,3.28585,0,1.5283,0,0.0272995,0.116191
83,13,5.75,1.39,0.155,-0.45,247.84,0.139542,0.0237067,0.16989,-3.19123,1.61191,0.473923,137.307,3.28585,0,1.5283,0,0.0272995,0.135791
83,14,5.75,1.39,0.155,-0.45,262.92,0.148244,0.0190227,0.12832,-3.19123,1.61191,0.473923,137.307,3.28585,0,1.5283,0,0.0272995,0.167848
83,15,5.75,1.39,0.155,-0.45,278.02,0.214856,0.0274694,0.12785,-3.19123,1.61191,0.473923,137.307,3.28585,0,1.5283,0,0.0272995,0.222266
83,16,5.75,1.39,0.155,-0.45,293.12,0.326043,0.0386133,0.11843,-3.19123,1.61191,0.473923,137.307,3.28585,0,1.5283,0,0.0272995,0.320459
83,17,5.75,1.39,0.155,-0.45,308.03,0.450326,0.0657071,0.14591,-3.19123,1.61191,0.473923,137.307,3.28585,0,1.5283,0,0.0272995,0.511258
84,0,5.75,1.45,0.184,-0.11,7.85,4.44845,0.463662,0.10423,-3.01735,2.39131,1.94938,430.119,6.78132,0,2.44337,0,0.0761589,4.65756
84,1,5.75,1.45,0.184,-0.11,22.93,4.10562,0.324056,0.07893,-3.01735,2.39131,1.94938,430.119,6.78132,0,2.44337,0,0.0761589,3.92943
84,2,5.75,1.45,0.184,-0.11,37.42,2.88383,0.241232,0.08365,-3.01735,2.39131,1.94938,430.119,6.78132,0,2.44337,0,0.0761589,3.02809
84,3,5.75,1.45,0.184,-0.11,52.08,2.42426,0.222692,0.09186,-3.01735,2.39131,1.94938,430.119,6.78132,0,2.44337,0,0.0761589,2.24695
84,4,5.75,1.45,0.184,-0.11,67.09,1.74371,0.265742,0.1524,-3.01735,2.39131,1.94938,430.119,6.78132,0,2.44337,0,0.0761589,1.66202
84,5,5.75,1.45,0.184,-0.11,82.13,1.01541,0.136461,0.13439,-3.01735,2.39131,1.94938,430.119,6.78132,0,2.44337,0,0.0761589,1.25879
84,6,5.75,1.45,0.184,-0.11,97.17,1.15911,0.172092,0.14847,-3.01735,2.39131,1.94938,430.119,6.78132,0,2.44337,0,0.0761589,0.985817
84,7,5.75,1.45,0.184,-0.11,112.21,0.936879,0.136569,0.14577,-3.01735,2.39131,1.94938,430.119,6.78132,0,2.44337,0,0.0761589,0.801555
84,8,5.75,1.45,0.184,-0.11,127.27,0.481848,0.074301,0.1542,-3.01735,2.39131,1.94938,430.119,6.78132,0,2.44337,0,0.0761589,0.677881
84,9,5.75,1.45,0.184,-0.11,142.33,0.434354,0.0683847,0.15744,-3.01735,2.39131,1.94938,430.119,6.78132,0,2.44337,0,0.0761589,0.597192
84,10,5.75,1.45,0.184,-0.11,157.39,0.333473,0.0662043,0.19853,-3.01735,2.39131,1.94938,430.119,6.78132,0,2.44337,0,0.0761589,0.548515
84,11,5.75,1.45,0.184,-0.11,172.46,0.441552,0.070401,0.15944,-3.01735,2.39131,1.94938,430.119,6.78132,0,2.44337,0,0.0761589,0.525576
84,12,5.75,1.45,0.184,-0.11,187.54,0.519232,0.150229,0.28933,-3.01735,2.39131,1.94938,430.119,6.78132,0,2.44337,0,0.0761589,0.525576
84,13,5.75,1.45,0.184,-0.11,202.61,0.653501,0.0887389,0.13579,-3.01735,2.39131,1.94938,430.119,6.78132,0,2.44337,0,0.0761589,0.548515
84,14,5.75,1.45,0.184,-0.11,217.67,0.572964,0.0726118,0.12673,-3.01735,2.39131,1.94938,430.119,6.78132,0,2.44337,0,0.0761589,0.597192
84,15,5.75,1.45,0.184,-0.11,232.73,0.57868,0.0897127,0.15503,-3.01735,2.39131,1.94938,430.119,6.78132,0,2.44337,0,0.0761589,0.677881
84,16,5.75,1.45,0.184,-0.11,247.79,1.05806,0.147187,0.13911,-3.01735,2.39131,1.94938,430.119,6.78132,0,2.44337,0,0.0761589,0.801555
84,17,5.75,1.45,0.184,-0.11,262.83,0.891294,0.106608,0.11961,-3.01735,2.39131,1.94938,430.119,6.78132,0,2.44337,0,0.0761589,0.985817
84,18,5.75,1.45,0.184,-0.11,277.87,1.44553,0.147776,0.10223,-3.01735,2.39131,1.94938,430.119,6.78132,0,2.44337,0,0.0761589,1.25879
84,19,5.75,1.45,0.184,-0.11,292.91,1.70041,0.198744,0.11688,-3.01735,2.39131,1.94938,430.119,6.78132,0,2.44337,0,0.0761589,1.66202
84,20,5.75,1.45,0.184,-0.11,307.92,2.42801,0.247754,0.10204,-3.01735,2.39131,1.94938,430.119,6.78132,0,2.44337,0,0.0761589,2.24695
84,21,5.75,1.45,0.184,-0.11,322.58,2.54478,0.219869,0.0864,-3.01735,2.39131,1.94938,430.119,6.78132,0,2.44337,0,0.0761589,3.02809
84,22,5.75,1.45,0.184,-0.11,337.07,3.76693,0.342565,0.09094,-3.01735,2.39131,1.94938,430.119,6.78132,0,2.44337,0,0.0761589,3.92943
84,23,5.75,1.45,0.184,-0.11,352.15,5.29742,0.676375,0.12768,-3.01735,2.39131,1.94938,430.119,6.78132,0,2.44337,0,0.0761589,4.65756
85,0,5.75,1.45,0.184,-0.15,24.27,3.12451,0.380003,0.12162,-3.14288,2.27322,1.68564,327.05,6.09211,0,2.30203,0,0.0647016,3.54226
85,1,5.75,1.45,0.184,-0.15,38,2.76471,0.217528,0.07868,-3.14288,2.27322,1.68564,327.05,6.09211,0,2.30203,0,0.0647016,2.4698
85,2,5.75,1.45,0.184,-0.15,51.97,1.67492,0.174996,0.10448,-3.14288,2.27322,1.68564,327.05,6.09211,0,2.30203,0,0.0647016,1.70405
85,3,5.75,1.45,0.184,-0.15,67.01,1.19816,0.111357,0.09294,-3.14288,2.27322,1.68564,327.05,6.09211,0,2.30203,0,0.0647016,1.18359
85,4,5.75,1.45,0.184,-0.15,82.07,0.914538,0.100608,0.11001,-3.14288,2.27322,1.68564,327.05,6.09211,0,2.30203,0,0.0647016,0.862877
85,5,5.75,1.45,0.184,-0.15,97.13,0.794647,0.109947,0.13836,-3.14288,2.27322,1.68564,327.05,6.09211,0,2.30203,0,0.0647016,0.661755
85,6,5.75,1.45,0.184,-0.15,112.19,0.566863,0.0731196,0.12899,-3.14288,2.27322,1.68564,327.05,6.09211,0,2.30203,0,0.0647016,0.533018
85,7,5.75,1.45,0.184,-0.15,127.25,0.432921,0.0722589,0.16691,-3.14288,2.27322,1.68564,327.05,6.09211,0,2.30203,0,0.0647016,0.449848
85,8,5.75,1.45,0.184,-0.15,142.32,0.284853,0.0452091,0.15871,-3.14288,2.27322,1.68564,327.05,6.09211,0,2.30203,0,0.0647016,0.396899
85,9,5.75,1.45,0.184,-0.15,157.39,0.346268,0.0421788,0.12181,-3.14288,2.27322,1.68564,327.05,6.09211,0,2.30203,0,0.0647016,0.365482
85,10,5.75,1.45,0.184,-0.15,172.46,0.533234,0.0832645,0.15615,-3.14288,2.27322,1.68564,327.05,6.09211,0,2.30203,0,0.0647016,0.350825
85,11,5.75,1.45,0.184,-0.15,187.54,0.361843,0.0647193,0.17886,-3.14288,2.27322,1.68564,327.05,6.09211,0,2.30203,0,0.0647016,0.350825
85,12,5.75,1.45,0.184,-0.15,202.61,0.365805,0.0487728,0.13333,-3.14288,2.27322,1.68564,327.05,6.09211,0,2.30203,0,0.0647016,0.365482
85,13,5.75,1.45,0.184,-0.15,217.68,0.3964,0.0631147,0.15922,-3.14288,2.27322,1.68564,327.05,6.09211,0,2.30203,0,0.0647016,0.396899
85,14,5.75,1.45,0.184,-0.15,232.75,0.493992,0.0706211,0.14296,-3.14288,2.27322,1.68564,327.05,6.09211,0,2.30203,0,0.0647016,0.449848
85,15,5.75,1.45,0.184,-0.15,247.81,0.540075,0.0721486,0.13359,-3.14288,2.27322,1.68564,327.05,6.09211,0,2.30203,0,0.0647016,0.533018
85,16,5.75,1.45,0.184,-0.15,262.87,0.7087,0.0763199,0.10769,-3.14288,2.27322,1.68564,327.05,6.09211,0,2.30203,0,0.0647016,0.661755
85,17,5.75,1.45,0.184,-0.15,277.93,0.816668,0.0868689,0.10637,-3.14288,2.27322,1.68564,327.05,6.09211,0,2.30203,0,0.0647016,0.862877
85,18,5.75,1.45,0.184,-0.15,292.99,1.34459,0.145431,0.10816,-3.14288,2.27322,1.68564,327.05,6.09211,0,2.30203,0,0.0647016,1.18359
85,19,5.75,1.45,0.184,-0.15,308.03,1.84629,0.201929,0.10937,-3.14288,2.27322,1.68564,327.05,6.09211,0,2.30203,0,0.0647016,1.70405
85,20,5.75,1.45,0.184,-0.15,322,2.85907,0.236073,0.08257,-3.14288,2.27322,1.68564,327.05,6.09211,0,2.30203,0,0.0647016,2.4698
85,21,5.75,1.45,0.184,-0.15,335.73,3.42899,0.336452,0.09812,-3.14288,2.27322,1.68564,327.05,6.09211,0,2.30203,0,0.0647016,3.54226
86,0,5.75,1.45,0.184,-0.2,38.92,1.95982,0.202155,0.10315,-3.22608,2.1375,1.40537,251.028,5.35037,0,2.1368,0,0.0538443,1.88414
86,1,5.75,1.45,0.184,-0.2,51.87,1.43791,0.137594,0.09569,-3.22608,2.1375,1.40537,251.028,5.35037,0,2.1368,0,0.0538443,1.22999
86,2,5.75,1.45,0.184,-0.2,66.95,0.787229,0.106622,0.13544,-3.22608,2.1375,1.40537,251.028,5.35037,0,2.1368,0,0.0538443,0.806841
86,3,5.75,1.45,0.184,-0.2,82.03,0.504388,0.0724553,0.14365,-3.22608,2.1375,1.40537,251.028,5.35037,0,2.1368,0,0.0538443,0.570956
86,4,5.75,1.45,0.184,-0.2,97.1,0.465518,0.054959,0.11806,-3.22608,2.1375,1.40537,251.028,5.35037,0,2.1368,0,0.0538443,0.432094
86,5,5.75,1.45,0.184,-0.2,112.17,0.355335,0.0470748,0.13248,-3.22608,2.1375,1.40537,251.028,5.35037,0,2.1368,0,0.0538443,0.346808
86,6,5.75,1.45,0.184,-0.2,127.24,0.254312,0.0526858,0.20717,-3.22608,2.1375,1.40537,251.028,5.35037,0,2.1368,0,0.0538443,0.29323
86,7,5.75,1.45,0.184,-0.2,142.31,0.244455,0.0455396,0.18629,-3.22608,2.1375,1.40537,251.028,5.35037,0,2.1368,0,0.0538443,0.259775
86,8,5.75,1.45,0.184,-0.2,157.39,0.239021,0.0637135,0.26656,-3.22608,2.1375,1.40537,251.028,5.35037,0,2.1368,0,0.0538443,0.240149
86,9,5.75,1.45,0.184,-0.2,172.46,0.166382,0.0448215,0.26939,-3.22608,2.1375,1.40537,251.028,5.35037,0,2.1368,0,0.0538443,0.231061
86,10,5.75,1.45,0.184,-0.2,187.54,0.282095,0.0889644,0.31537,-3.22608,2.1375,1.40537,251.028,5.35037,0,2.1368,0,0.0538443,0.231061
86,11,5.75,1.45,0.184,-0.2,202.61,0.184906,0.0475596,0.25721,-3.22608,2.1375,1.40537,251.028,5.35037,0,2.1368,0,0.0538443,0.240149
86,12,5.75,1.45,0.184,-0.2,217.69,0.313608,0.0560763,0.17881,-3.22608,2.1375,1.40537,251.028,5.35037,0,2.1368,0,0.0538443,0.259775
86,13,5.75,1.45,0.184,-0.2,232.76,0.339452,0.0546213,0.16091,-3.22608,2.1375,1.40537,251.028,5.35037,0,2.1368,0,0.0538443,0.29323
86,14,5.75,1.45,0.184,-0.2,247.83,0.412037,0.077257,0.1875,-3.22608,2.1375,1.40537,251.028,5.35037,0,2.1368,0,0.0538443,0.346808
86,15,5.75,1.45,0.184,-0.2,262.9,0.306632,0.0394452,0.12864,-3.22608,2.1375,1.40537,251.028,5.35037,0,2.1368,0,0.0538443,0.432094
86,16,5.75,1.45,0.184,-0.2,277.97,0.608675,0.0670455,0.11015,-3.22608,2.1375,1.40537,251.028,5.35037,0,2.1368,0,0.0538443,0.570956
86,17,5.75,1.45,0.184,-0.2,293.05,0.766489,0.0943854,0.12314,-3.22608,2.1375,1.40537,251.028,5.35037,0,2.1368,0,0.0538443,0.806841
86,18,5.75,1.45,0.184,-0.2,308.13,1.17174,0.121334,0.10355,-3.22608,2.1375,1.40537,251.028,5.35037,0,2.1368,0,0.0538443,1.22999
86,19,5.75,1.45,0.184,-0.2,321.08,1.9669,0.186934,0.09504,-3.22608,2.1375,1.40537,251.028,5.35037,0,2.1368,0,0.0538443,1.88414
87,0,5.75,1.45,0.184,-0.26,39.83,1.21126,0.155514,0.12839,-3.25024,1.9901,1.11833,195.707,4.60302,0,1.95412,0,0.0442379,1.35768
87,1,5.75,1.45,0.184,-0.26,51.77,0.755579,0.0893321,0.11823,-3.25024,1.9901,1.11833,195.707,4.60302,0,1.95412,0,0.0442379,0.858344
87,2,5.75,1.45,0.184,-0.26,66.89,0.417624,0.0569139,0.13628,-3.25024,1.9901,1.11833,195.707,4.60302,0,1.95412,0,0.0442379,0.538409
87,3,5.75,1.45,0.184,-0.26,81.99,0.614909,0.129857,0.21118,-3.25024,1.9901,1.11833,195.707,4.60302,0,1.95412,0,0.0442379,0.373745
87,4,5.75,1.45,0.184,-0.26,97.08,0.241672,0.0311781,0.12901,-3.25024,1.9901,1.11833,195.707,4.60302,0,1.95412,0,0.0442379,0.281271
87,5,5.75,1.45,0.184,-0.26,112.16,0.163467,0.0214731,0.13136,-3.25024,1.9901,1.11833,195.707,4.60302,0,1.95412,0,0.0442379,0.226209
87,6,5.75,1.45,0.184,-0.26,127.23,0.131405,0.0249459,0.18984,-3.25024,1.9901,1.11833,195.707,4.60302,0,1.95412,0,0.0442379,0.192321
87,7,5.75,1.45,0.184,-0.26,142.31,0.166532,0.0421211,0.25293,-3.25024,1.9901,1.11833,195.707,4.60302,0,1.95412,0,0.0442379,0.171424
87,8,5.75,1.45,0.184,-0.26,157.38,0.113315,0.0200217,0.17669,-3.25024,1.9901,1.11833,195.707,4.60302,0,1.95412,0,0.0442379,0.159281
87,9,5.75,1.45,0.184,-0.26,172.46,0.166113,0.0406097,0.24447,-3.25024,1.9901,1.11833,195.707,4.60302,0,1.95412,0,0.0442379,0.153675
87,10,5.75,1.45,0.184,-0.26,187.54,0.121454,0.0276174,0.22739,-3.25024,1.9901,1.11833,195.707,4.60302,0,1.95412,0,0.0442379,0.153675
87,11,5.75,1.45,0.184,-0.26,202.62,0.142755,0.0434345,0.30426,-3.25024,1.9901,1.11833,195.707,4.60302,0,1.95412,0,0.0442379,0.159281
87,12,5.75,1.45,0.184,-0.26,217.69,0.116027,0.0211958,0.18268,-3.25024,1.9901,1.11833,195.707,4.60302,0,1.95412,0,0.0442379,0.171424
87,13,5.75,1.45,0.184,-0.26,232.77,0.178016,0.0286979,0.16121,-3.25024,1.9901,1.11833,195.707,4.60302,0,1.95412,0,0.0442379,0.192321
87,14,5.75,1.45,0.184,-0.26,247.84,0.260143,0.0419663,0.16132,-3.25024,1.9901,1.11833,195.707,4.60302,0,1.95412,0,0.0442379,0.226209
87,15,5.75,1.45,0.184,-0.26,262.92,0.237151,0.035326,0.14896,-3.25024,1.9901,1.11833,195.707,4.60302,0,1.95412,0,0.0442379,0.281271
87,16,5.75,1.45,0.184,-0.26,278.01,0.34163,0.0432333,0.12655,-3.25024,1.9901,1.11833,195.707,4.60302,0,1.95412,0,0.0442379,0.373745
87,17,5.75,1.45,0.184,-0.26,293.11,0.527999,0.0584284,0.11066,-3.25024,1.9901,1.11833,195.707,4.60302,0,1.95412,0,0.0442379,0.538409
87,18,5.75,1.45,0.184,-0.26,308.23,0.798335,0.106386,0.13326,-3.25024,1.9901,1.11833,195.707,4.60302,0,1.95412,0,0.0442379,0.858344
87,19,5.75,1.45,0.184,-0.26,320.17,1.27178,0.167951,0.13206,-3.25024,1.9901,1.11833,195.707,4.60302,0,1.95412,0,0.0442379,1.35768
88,0,5.75,1.45,0.184,-0.34,40.41,1.14344,0.229637,0.20083,-3.20022,1.81615,0.816444,150.682,3.79587,0,1.73463,0,0.0350835,0.895436
88,1,5.75,1.45,0.184,-0.34,51.69,0.497023,0.0501894,0.10098,-3.20022,1.81615,0.816444,150.682,3.79587,0,1.73463,0,0.0350835,0.553848
88,2,5.75,1.45,0.184,-0.34,66.84,0.340287,0.0547182,0.1608,-3.20022,1.81615,0.816444,150.682,3.79587,0,1.73463,0,0.0350835,0.33701
88,3,5.75,1.45,0.184,-0.34,81.96,0.20686,0.0341277,0.16498,-3.20022,1.81615,0.816444,150.682,3.79587,0,1.73463,0,0.0350835,0.23191
88,4,5.75,1.45,0.184,-0.34,97.05,0.168725,0.0223779,0.13263,-3.20022,1.81615,0.816444,150.682,3.79587,0,1.73463,0,0.0350835,0.174987
88,5,5.75,1.45,0.184,-0.34,112.14,0.121499,0.0200801,0.16527,-3.20022,1.81615,0.816444,150.682,3.79587,0,1.73463,0,0.0350835,0.141816
88,6,5.75,1.45,0.184,-0.34,127.22,0.184062,0.0412833,0.22429,-3.20022,1.81615,0.816444,150.682,3.79587,0,1.73463,0,0.0350835,0.121702
88,7,5.75,1.45,0.184,-0.34,142.3,0.115546,0.03616,0.31295,-3.20022,1.81615,0.816444,150.682,3.79587,0,1.73463,0,0.0350835,0.109425
88,8,5.75,1.45,0.184,-0.34,157.38,0.11309,0.0261441,0.23118,-3.20022,1.81615,0.816444,150.682,3.79587,0,1.73463,0,0.0350835,0.102329
88,9,5.75,1.45,0.184,-0.34,172.46,0.0910376,0.0233703,0.25671,-3.20022,1.81615,0.816444,150.682,3.79587,0,1.73463,0,0.0350835,0.0990664
88,10,5.75,1.45,0.184,-0.34,187.54,0.107858,0.0437365,0.4055,-3.20022,1.81615,0.816444,150.682,3.79587,0,1.73463,0,0.0350835,0.0990664
88,11,5.75,1.45,0.184,-0.34,202.62,0.0780162,0.0219951,0.28193,-3.20022,1.81615,0.816444,150.682,3.79587,0,1.73463,0,0.0350835,0.102329
88,12,5.75,1.45,0.184,-0.34,217.7,0.133223,0.0310956,0.23341,-3.20022,1.81615,0.816444,150.682,3.79587,0,1.73463,0,0.0350835,0.109425
88,13,5.75,1.45,0.184,-0.34,232.78,0.133975,0.0316756,0.23643,-3.20022,1.81615,0.816444,150.682,3.79587,0,1.73463,0,0.0350835,0.121702
88,14,5.75,1.45,0.184,-0.34,247.86,0.179111,0.0308483,0.17223,-3.20022,1.81615,0.816444,150.682,3.79587,0,1.73463,0,0.0350835,0.141816
88,15,5.75,1.45,0.184,-0.34,262.95,0.147124,0.046834,0.31833,-3.20022,1.81615,0.816444,150.682,3.79587,0,1.73463,0,0.0350835,0.174987
88,16,5.75,1.45,0.184,-0.34,278.04,0.289386,0.0588207,0.20326,-3.20022,1.81615,0.816444,150.682,3.79587,0,1.73463,0,0.0350835,0.23191
88,17,5.75,1.45,0.184,-0.34,293.16,0.350972,0.0397967,0.11339,-3.20022,1.81615,0.816444,150.682,3.79587,0,1.73463,0,0.0350835,0.33701
88,18,5.75,1.45,0.184,-0.34,308.31,0.437738,0.0493638,0.11277,-3.20022,1.81615,0.816444,150.682,3.79587,0,1.73463,0,0.0350835,0.553848
88,19,5.75,1.45,0.184,-0.34,319.59,0.919307,0.144037,0.15668,-3.20022,1.81615,0.816444,150.682,3.79587,0,1.73463,0,0.0350835,0.895436
89,0,5.75,1.45,0.184,-0.45,39.69,0.406722,0.0509663,0.12531,-3.04682,1.61191,0.509154,113.848,2.94779,0,1.47255,0,0.0265892,0.550667
89,1,5.75,1.45,0.184,-0.45,51.64,0.31544,0.0284401,0.09016,-3.04682,1.61191,0.509154,113.848,2.94779,0,1.47255,0,0.0265892,0.322379
89,2,5.75,1.45,0.184,-0.45,66.8,0.161827,0.0176229,0.1089,-3.04682,1.61191,0.509154,113.848,2.94779,0,1.47255,0,0.0265892,0.19469
89,3,5.75,1.45,0.184,-0.45,81.93,0.170228,0.0261844,0.15382,-3.04682,1.61191,0.509154,113.848,2.94779,0,1.47255,0,0.0265892,0.134706
89,4,5.75,1.45,0.184,-0.45,97.04,0.0883619,0.0133753,0.15137,-3.04682,1.61191,0.509154,113.848,2.94779,0,1.47255,0,0.0265892,0.102862
89,5,5.75,1.45,0.184,-0.45,112.13,0.0917931,0.0144097,0.15698,-3.04682,1.61191,0.509154,113.848,2.94779,0,1.47255,0,0.0265892,0.0845875
89,6,5.75,1.45,0.184,-0.45,127.22,0.0769329,0.0215043,0.27952,-3.04682,1.61191,0.509154,113.848,2.94779,0,1.47255,0,0.0265892,0.0736005
89,7,5.75,1.45,0.184,-0.45,142.3,0.0366133,0.0148701,0.40614,-3.04682,1.61191,0.509154,113.848,2.94779,0,1.47255,0,0.0265892,0.0669387
89,8,5.75,1.45,0.184,-0.45,157.38,0.0226771,0.0104301,0.45994,-3.04682,1.61191,0.509154,113.848,2.94779,0,1.47255,0,0.0265892,0.0631017
89,9,5.75,1.45,0.184,-0.45,172.46,0.0451033,0.031248,0.69281,-3.04682,1.61191,0.509154,113.848,2.94779,0,1.47255,0,0.0265892,0.0613409
89,10,5.75,1.45,0.184,-0.45,232.78,0.085455,0.0316474,0.37034,-3.04682,1.61191,0.509154,113.848,2.94779,0,1.47255,0,0.0265892,0.0736005
89,11,5.75,1.45,0.184,-0.45,247.87,0.0869262,0.0191881,0.22074,-3.04682,1.61191,0.509154,113.848,2.94779,0,1.47255,0,0.0265892,0.0845875
89,12,5.75,1.45,0.184,-0.45,262.96,0.0816301,0.0125776,0.15408,-3.04682,1.61191,0.509154,113.848,2.94779,0,1.47255,0,0.0265892,0.102862
89,13,5.75,1.45,0.184,-0.45,278.07,0.123086,0.0191238,0.15537,-3.04682,1.61191,0.509154,113.848,2.94779,0,1.47255,0,0.0265892,0.134706
89,14,5.75,1.45,0.184,-0.45,293.2,0.235669,0.0291805,0.12382,-3.04682,1.61191,0.509154,113.848,2.94779,0,1.47255,0,0.0265892,0.19469
89,15,5.75,1.45,0.184,-0.45,308.36,0.335051,0.0400252,0.11946,-3.04682,1.61191,0.509154,113.848,2.94779,0,1.47255,0,0.0265892,0.322379
89,16,5.75,1.45,0.184,-0.45,320.31,0.564448,0.0641947,0.11373,-3.04682,1.61191,0.509154,113.848,2.94779,0,1.47255,0,0.0265892,0.550667
